,index,isFraud,Fraud %,fraud column 1,fraud value 1,fraud weight 1,fraud column 2,fraud value 2,fraud weight 2,fraud column 3,fraud value 3,fraud weight 3,fraud column 4,fraud value 4,fraud weight 4,fraud column 5,fraud value 5,fraud weight 5,normal column 1,normal value 1,normal weight 1,normal column 2,normal value 2,normal weight 2,normal column 3,normal value 3,normal weight 3,normal column 4,normal value 4,normal weight 4,normal column 5,normal value 5,normal weight 5
61,157585,1,72.5,V4,3.98782809057201,1.6513791753369151,V12,-2.777649223895,0.6008439660645672,scaled_amount,-0.2934395304967512,0.32076867575757206,V25,-0.136691885594352,0.12610910875577247,V8,-0.172327298889228,0.08360789634170943,V14,1.5710801214626,0.8444039917716872,V10,1.07295520625891,0.4398711549863219,V17,-0.122016068028642,0.17950273513735737,V11,-0.427567391481657,0.16107691963145043,V16,0.908649625166723,0.14058161914814263
62,114601,0,3.2,scaled_amount,-0.3072731083630266,0.3518498999354779,V19,-0.653212221897781,0.042022932877880524,V11,1.34173338823557,0.019291856581694446,scaled_time,-0.1309695837592077,0.011078788203303703,V13,-1.07731882486206,0.008896412679168861,V14,0.150965974187941,1.2215545161145565,V12,0.612962135950036,0.755464887068083,V10,-0.074818478386008,0.5889769041913678,V4,0.501387686649267,0.43544201368058566,V8,0.525538139176183,0.21639616291970015
63,108708,1,99.0,V14,-6.42527621352443,1.5303140755955247,V10,-4.99341703829647,0.8804591411608271,V4,3.76115529034876,0.7568220079224557,V12,-5.29376010254684,0.5060696565019316,V17,-6.34745330751181,0.22031163447332802,V8,1.31621501070214,0.09286906266570441,V18,-0.90351216582405,0.03817722181396675,V2,0.185734554774403,0.025622164263622835,V28,0.225924185725605,0.004170610822038725,V24,0.180015601586537,0.0021838077406573573
64,235826,0,4.8,V26,-0.877560415947499,0.14394398728152738,V16,1.70355409088713,0.10825543956518231,V17,1.24845288533648,0.06505862063393579,V9,-1.1779119273087,0.013576469155668746,V3,-1.18206468631569,0.008151786957751029,V4,-1.60189587525897,0.8467266329352424,V14,-1.29709850816752,0.7073482383864029,V12,0.120540063728888,0.600107899007271,V10,-0.699915528288782,0.5719076895945182,V8,0.669968918347072,0.17816580376951607
65,83322,0,5.9,scaled_amount,7.661286941940893,0.2291680603151326,V18,1.5207494616061,0.16613465592556168,V8,-0.178040418001438,0.14459496306139044,V9,-0.847160298970026,0.06225978516449686,V23,-0.534757128545152,0.025905253216042184,V14,0.658661898920609,1.3764309970889008,V4,-0.167873101451608,0.8157593936660851,V10,0.579717176196392,0.5942925386916613,V17,0.0549087786932313,0.20220607407114585,V12,-0.326566497094122,0.17737346207344673
66,261812,0,4.0,scaled_amount,-0.2935792636065116,0.20822842554742238,V8,-0.0826840047381719,0.18755668841156875,V18,0.0234294689932813,0.06587001717765816,V24,0.614012091237629,0.03637011405662634,V11,1.36446928721181,0.022589083293569276,V14,-0.659128980837784,1.0858043082719087,V12,0.987611326148011,0.8037596016759926,V4,0.3341274462166,0.6497523383560474,V10,-0.221765154691074,0.4690742315017269,V26,0.147874218909496,0.1800628959099413
67,191359,1,98.4,V14,-7.77219735461502,1.6233593736335752,V10,-2.9716952359177,0.9054926651635106,V4,5.32454683526606,0.868780586636276,V12,-4.47804406487578,0.49109083831834144,V16,-0.509866916309607,0.13168073702254332,V17,-1.30436979397668,0.19185824024389148,V8,0.413778202141836,0.09406607256751158,scaled_amount,-0.23936281701949277,0.0732447012909688,V26,0.167739067416406,0.029898611730022822,V7,-1.17199420002259,0.017591790235892402
68,229730,1,97.5,V14,-4.94261241607845,1.550540427705273,V4,4.50891315092218,1.2253339691522707,V12,-0.741087888346352,0.2293287554125709,V8,-0.281157347826589,0.16904253060958582,V18,2.25681153235938,0.1550059001878253,V10,-0.628463195272087,0.2623913155228365,V1,1.89403628953056,0.09637803625519155,V26,0.15077769870482,0.059854332474787955,V27,-0.0137115779366071,0.02970242660609074,V7,1.0574804459057,0.025080091379932126
69,8972,1,93.0,V14,-6.22060535304292,1.5214722149190494,V4,3.26463274045175,1.1398712131817592,V12,-7.00432728360605,0.3918703260053371,V17,-5.04473569177435,0.2107207897643093,V8,-3.27753491983773,0.14546443579805782,V9,2.82082866173719,0.8190438822700525,V10,1.01511287978593,0.42069734690616317,V18,-1.71808268516882,0.05308098312147194,V28,-0.630605198840545,0.03480918422050308,scaled_amount,2.2030322084817997,0.028604135969872005
70,82700,0,2.1,V18,1.85449112261696,0.23240219647501362,V24,-1.33398725897174,0.03498618301731767,V9,-0.743316937845602,0.019701753107947296,V25,0.566838925029687,0.019103980480576866,V28,0.0374697803696143,0.011312345387414097,V14,-0.228673812345159,1.310374596604379,V4,0.241149967318742,0.8368263549348921,V10,0.724196298351701,0.75820268528827,V12,0.740251844713668,0.6569610842893598,V8,0.249018276649747,0.24169176291441544
71,141419,0,2.7,V18,2.55224144497756,0.15699085829401155,V9,-1.50893634379814,0.04646398483630037,V24,-0.492529198874455,0.023776557797682472,V25,0.43629189049,0.0003196523114456795,V1,-1.91280272965043,0.0003135648742318153,V14,0.201320539029113,1.2424679804251355,V10,0.275054502425109,0.7254538349254289,V12,0.0370906175157259,0.5042628902915749,V4,0.395407444364107,0.3914422972427565,V8,0.551866848497775,0.24493709923932327
72,8348,0,55.9,V4,1.64692212650801,0.5415581290709087,V12,-2.22362763982489,0.40114050853779193,V8,-2.81620884807294,0.30359206931083466,scaled_amount,-0.29679312513099976,0.19031634819548343,V25,-0.118889523938823,0.12416797392914304,V14,0.672878732279359,0.9851233039304498,V10,-1.12286186160729,0.5220280483702663,V3,0.957190992239137,0.28372664587863256,V27,-0.129541968459458,0.09220842170296237,V26,0.669063525660363,0.08656540700874757
73,37560,0,3.8,V20,-0.615583651589936,0.45071345856384143,V18,1.63114139421311,0.21792843758827074,V22,-0.54898719281671,0.050953820807044393,V24,-0.774574256619232,0.017983027641530498,V9,-1.81918380875702,0.015609417016676161,V14,0.557286360363491,1.4061551427665109,V4,-1.62923577972468,0.8367933430531411,V10,-0.349457508078547,0.651633757330128,V12,0.452155440924025,0.5470470296106942,V17,-0.359419386451,0.19997180284757632
74,149874,1,99.0,V14,-4.21175592358692,1.4855404892750084,V10,-5.56794705115052,0.9985015590146941,V4,2.26645647990886,0.5471451911877375,V12,-5.94840312668093,0.5313687495392514,V20,-0.842178336511866,0.2846604227293574,V8,1.09115651568673,0.13212723967211787,V18,-0.667067027160165,0.04122646725954837,V28,-0.130444804408444,0.00951416310359491,V5,-4.17764891282786,0.009247791527304799,V7,-0.248336733243902,0.008930088146298658
75,274475,1,98.6,V14,-3.56511884467947,1.2887984191791475,V10,-2.5166280017922,1.0858125426578045,V4,1.9707587789256,0.7110344600092503,V12,-2.51310432869389,0.571073070164166,V17,-1.7314131905532,0.22636669698840706,V8,0.277831228585655,0.14471524688764476,scaled_time,0.9555563387727769,0.10848850096139358,scaled_amount,0.2501222664710403,0.08453256610882817,V18,-0.465814727140309,0.03798944487964036,V20,0.19087690343816,0.012557471913751214
76,260981,0,3.7,V7,1.56185682720631,0.1411303034616867,V8,-0.724371673931001,0.09280050271903746,V21,-0.640543155757706,0.041272942217365195,V5,1.21263937550214,0.014893688056617975,V2,1.65006904683906,0.0062871176307089625,V4,-0.929818784114264,1.119051683927246,V14,-2.10906185797102,0.5757188646311988,V10,1.31750897044303,0.5677351472123336,V12,-0.022101797910088,0.519934392114028,V17,0.0201916003895818,0.17986431937286398
77,84862,0,1.7,V26,-0.260681628976217,0.0727351347982767,V18,0.668022101819575,0.050069906401331535,V9,-2.3884076820072,0.021436993879906368,V25,0.258036549374862,0.012541773465636652,scaled_time,-0.2842843548443943,0.008898921790532768,V14,0.0624879676492717,1.3844275831247796,V4,-2.35354190570766,0.9753064752634963,V10,0.700590786870799,0.6946058069207356,V12,-0.24030442821367,0.3764742913817463,V8,1.17272459989722,0.21247525732280337
78,83297,1,95.9,V14,-3.65749040377527,1.3064805808912934,V10,-3.42605225253339,0.9449985584749083,V12,-4.28352931016896,0.47410218769480705,V20,-1.23398725720348,0.4187432836364042,V17,-3.94831185243281,0.22629577925923514,V16,0.844221069436753,0.27583311272377614,V2,-4.81446073955621,0.16587135248963022,V8,1.29543781710486,0.1386612383343163,V25,-0.288688941339997,0.05026176954095717,V18,-1.8075159915996,0.04893414370162645
79,8842,1,99.0,V14,-8.13869488434773,1.6086145042053976,V10,-4.59495176285009,0.9023418228077935,V4,5.4676845487781,0.8343401082823402,V12,-11.3490285500915,0.5099079580660327,V17,-10.2467554066001,0.18175554468209157,V8,0.553934075416293,0.07872038675443037,V18,-4.19106626655491,0.038828471437009286,V26,0.0322706213908033,0.023113110178383068,V24,-0.245862202650853,0.01258637278995593,V27,-1.50845793363219,0.009063487747916953
80,214240,0,1.8,V8,-0.181713537836365,0.16042507121601374,V24,-0.320488206545298,0.02373969324544305,V19,0.607585297100618,0.02321493252122309,V11,0.579527097955412,0.012775921447318978,V25,-0.192418992633112,0.009640936751966365,V14,0.432646419933057,1.4553082348557655,V12,1.01940922172446,0.7015004358383885,V4,0.289736401591961,0.6959308712155325,V10,0.215361913939176,0.5106192627573546,V17,-0.551490007492638,0.22394184705161024
81,25379,0,5.0,V8,-0.106360521735026,0.29664744769077517,V26,-0.341726385330428,0.2703054747750866,V4,1.50920133090029,0.1994638840010157,V23,-0.0842129869843512,0.029767016981313645,V25,0.630101262747215,0.028829255460877903,V12,1.14249119389917,1.2043328589420708,V14,-0.0891605074405426,1.19345230621082,V10,-0.179521071778348,0.5780614005324606,scaled_amount,0.6128694194089289,0.36483790734797367,V18,-1.18947624969345,0.2906125572565361
82,98251,0,1.9,V8,-0.0331953350002341,0.0931561650794174,V24,-0.779967411177964,0.04097241643990856,scaled_time,-0.21276095818794863,0.03415824365423759,V2,1.05031889973119,0.018268005093559622,V9,-0.323945322014795,0.011809766730293632,V14,-0.0481374660857008,1.288683874612616,V4,-0.834271974870714,1.1094057862850604,V10,-0.599267095955369,0.6319797640964316,V12,0.0373901718566258,0.4903916927354294,V17,-0.790844396444517,0.15410000413670788
83,253235,0,3.9,V8,-0.230249339016332,0.18774044123769273,V17,0.930084330980181,0.1294752678333316,V18,0.852348223100289,0.1138376303599216,V19,0.51847099176807,0.08637977320700883,V9,-0.847882709981943,0.023556551445508375,V14,-0.303861887952946,1.2224580650634016,V4,-0.478726731146703,0.9982339223084273,V12,1.23271912775749,0.716935515961086,V10,-1.18331750561121,0.547154229854932,scaled_amount,0.013973310976035772,0.15685217841935808
84,56703,1,10.1,V8,-0.0408400791377636,0.17678225396259223,scaled_amount,-0.29679312513099976,0.13800052682578098,V18,0.256013886486252,0.09018317676662263,V17,1.14313007770305,0.056202780510939195,V19,-0.511210088142662,0.052712927363463676,V12,0.654566719272309,0.8815185658441623,V4,0.756424293386678,0.5564486279769335,V14,-1.04370522504569,0.5147103453527961,V10,-0.585778431385528,0.4269594660378061,V26,0.368808854483266,0.2189634786712122
85,150575,0,3.6,V12,-3.27755652405228,0.18102211780438665,V8,-0.128864250069335,0.16395837414034758,V16,1.44572704146217,0.11702323348814389,V26,-0.223513692768906,0.06319486242522544,V23,-0.141453407689399,0.042586701361105955,V14,1.04004064979863,1.4141820259051747,V4,-1.70129960411007,1.2462520410493017,V10,0.12555966958372,0.6454015460200754,V3,1.45427602618498,0.1903982806255226,V17,0.386800765131906,0.164053640201455
86,154676,1,99.0,V14,-11.872845098188,1.6048189307292342,V10,-6.80713525144464,0.9180824059119914,V4,7.44096403590735,0.8821239926287672,V12,-10.3997491177692,0.5100729167592363,V17,-9.75077638654123,0.1628039639320923,V8,1.61501101078404,0.08027329120122886,V18,-3.11637225405711,0.04251219686339027,V23,-0.0447039008346728,0.01839156957663363,V19,0.0653171492484702,0.016575654395564923,V28,-0.323553622642371,0.011813848612073343
87,52981,0,1.1,V18,0.2299692605011,0.03311366965732304,V9,-0.803422792301998,0.02135006004507886,V25,0.0079303301735321,0.01852834899589652,V11,0.747051333524886,0.0145033066655742,V2,2.13531895088922,0.008518293254310265,V14,0.936214589222659,1.458308741288929,V4,-0.219255678050686,1.0081185929381171,V12,1.44659273964715,0.7443231404220569,V10,-0.113176019006073,0.5550005302764476,V17,-0.329719858348971,0.2105290462911944
88,275621,0,1.4,V8,-0.196508262673447,0.09249220134210191,V7,1.06037309647661,0.06047542800282826,V24,-0.984183610281304,0.034174863540829395,V9,-0.12047899415013,0.01315647786424961,V2,0.905068934348747,0.00841800190275535,V14,-0.1429292668053,1.2937445207952987,V4,-0.837700881476298,1.064870035770291,V12,0.310102248074049,0.6519122362532653,V10,-0.439019670142924,0.6262298444217231,V17,-0.841996102426642,0.18032406319049188
89,28742,0,3.3,V26,-0.322929907711184,0.23914897713781103,V8,-0.489497537721993,0.14250627149725914,V24,-0.930156662504659,0.05095985923326225,V6,-1.89173450733209,0.04156192886410281,V25,0.0142360610519833,0.03647666192991892,V14,-0.602839438729314,1.178148744038772,V4,-1.48268384988172,1.1403312116948654,V10,0.632119753510106,0.581588319558723,V12,-0.397546002459703,0.3348643572680885,V17,-0.584954018949953,0.20490890345739898
90,95534,1,2.3,V19,1.22602219788409,0.3075580767073552,V24,-0.67929377017329,0.03199322769592982,V25,0.511811527633814,0.030272964930627495,V18,0.272377065433488,0.02284928675602714,scaled_time,-0.22714082637249028,0.015838670058874415,V14,-0.819319364809584,1.1833323085698066,V4,-0.0145876823031251,0.7892868825313053,V12,1.37594135044076,0.600729368638713,V10,-0.371671945168217,0.6003819031865715,V8,0.272896998506182,0.22829100151604506
91,167305,1,98.2,V14,-8.49081262174082,1.5053479339950717,V4,6.08132107951892,0.9955385740342899,V12,-4.93828359985114,0.44350849274313076,V20,-1.11868675540655,0.4122022190623102,V17,-3.09301268981888,0.19562054596826783,V10,0.566679814004086,0.35558082003612074,scaled_amount,1.172221057779641,0.05456058557334473,V26,0.466164782963216,0.05104077955998946,V5,-1.63607097105033,0.0286546119133709,V6,0.500609583298219,0.001199064503889531
92,141260,1,99.0,V14,-12.8754942229841,1.652883688158472,V10,-8.33770697381781,0.9271999251714442,V4,5.34830323951426,0.7705720617815678,V12,-9.42484446049178,0.5203950200372492,V17,-12.719207160428,0.22611209194525145,V8,1.20586815982046,0.09430444678175263,V26,1.11115125599517,0.039308226618159095,V18,-3.74017615583058,0.03730815258677467,V23,-0.771414187530036,0.003995358325482812,V22,-0.792016725563067,0.00363946310186293
93,32813,0,3.1,V26,-0.436502919329175,0.18460836481972365,V8,0.09406976855903,0.17216870561765973,V19,0.941461709049877,0.0461752022546716,V9,-0.48000509867263,0.02368241021875292,V16,-1.05009764560744,0.021867976115318016,V14,0.0979334940229327,1.328440455410455,V12,1.27989307545801,0.8931781718612183,V10,0.143070820804409,0.592429209092952,V4,1.28045084292942,0.35869886325031985,scaled_amount,-0.15789841402920424,0.24393123541551176
94,4953,0,3.8,V12,-1.62441111295865,0.26176629071085245,V8,0.111902934637772,0.1011673069135577,V11,2.71404300381624,0.059688099164050074,V17,0.747177492257656,0.034253362426534296,V21,-0.328552717117131,0.029148984742350878,V14,1.16029233118062,1.3937576715220348,V4,0.100541771981588,1.0359425243722216,V10,-0.769336788126695,0.6324311982308427,V3,1.43203823944851,0.2213633590610698,V16,0.241661436919303,0.1429917532307445
95,221096,0,15.3,V8,-0.369202213080355,0.21484255991119425,V17,2.4137704191471,0.16934169122599996,V18,0.23772355046126,0.0694215617223017,V6,-1.88947826625314,0.0679039136483334,V21,0.0487836609306491,0.026901201803411823,V12,0.229389160690678,0.7224725774821127,V4,1.14150291177231,0.40066090267559046,V10,-1.0714910256554,0.39906892425453405,V26,0.674204051108926,0.24948106095893308,V14,-2.58838501073352,0.21834075299731923
96,252774,1,99.0,V14,-12.1565865835299,1.5400179603009019,V10,-5.5334430286147,0.9116450533701572,V4,7.65239936205533,0.8731293029904191,V12,-6.33182479621436,0.4835848915806855,V16,-2.11086343309451,0.1458053626777837,V8,1.62327867967437,0.09348225213208934,V26,0.514967603188505,0.03334442628227407,V28,-0.0531327938498238,0.011900407375360373,scaled_time,0.837333615291533,0.006587327043962432,V13,0.671784814909419,0.002219253679504618
97,191117,0,4.7,V4,2.11777230693626,0.4016528141897288,V18,1.38611681415676,0.24102542072079813,V19,3.18979125796979,0.11972663254971849,V22,0.959864010158389,0.021749045184260466,V28,0.108501878225106,0.015215252086054534,V12,0.770530809078012,0.8621551360908779,V3,2.90609377608957,0.7361862021597335,V10,-0.250662431076423,0.6377625498171255,V14,-1.05641801568384,0.6292028962133918,V8,0.767562104797584,0.42841575213504257
98,86731,0,2.4,V12,-0.910124544800328,0.18496429332124534,V16,1.35412809444667,0.10716480700823013,V26,-0.257424142803667,0.03203937518279418,scaled_time,-0.27398113229713694,0.02592563583428273,V9,-1.86506089142399,0.02450057115056552,V14,0.419518823412509,1.5305820371396839,V4,-2.78903225465204,1.2037304179210333,V10,-0.113453043104731,0.6838035360463255,V17,-0.210362449195311,0.20514778696175198,V8,1.1053614870729,0.17844242700433824
99,230076,1,99.0,V14,-11.2723158701978,1.5907176554846227,V4,7.28365703710757,0.9196066208901903,V10,-4.85148719411703,0.9161563483538703,V12,-6.88763735718558,0.45985706820938504,scaled_amount,-0.29665339202123947,0.22676582956395577,V8,0.780271626602801,0.10112225701006537,V17,-0.0529325394075147,0.09679722376327846,V26,0.466467724945289,0.027600821386731696,V23,0.0071280404084919,0.021896976557618474,V19,0.242162496030838,0.01892800156143494
100,154697,1,99.0,V14,-6.10655192524523,1.6021649942474323,V10,-5.11072764247853,0.9337188956391764,V4,6.89095207502484,0.8366278042391059,V12,-9.29980722738699,0.535115451514721,V17,-13.5663252216994,0.22755235321703368,V8,2.85136330092288,0.07863076953020937,V18,-4.19278019670633,0.04072046923494781,scaled_amount,-0.20135541116467548,0.016049018129706383,V24,-0.0590448081819941,0.013670416738896164,V26,-0.0724287202294822,0.012057248889032052
101,59224,0,1.7,V18,0.225274865054182,0.043944029966150995,V23,0.605389854988239,0.024351302693539766,V5,1.54755179921916,0.01961262638680637,V24,0.952651010032869,0.01413269165175734,V9,-0.796826348159883,0.014059354516793974,V14,0.634537389504101,1.4205772722055554,V4,-1.00487305228117,1.1632189752928388,V10,-0.835421500957044,0.5781280157237779,V12,-0.10698039552643,0.40481835204554956,V17,-0.769541550549718,0.220255451623525
102,228334,0,2.5,V12,-1.28895426564859,0.16686101280909496,V22,0.866642810032639,0.1479991128121037,V8,-0.453569861170934,0.10118941019944032,V19,0.643027340230123,0.09376321093324805,V9,-0.817888603380541,0.019774359416915105,V14,0.579455600672127,1.4022379748368985,V4,-1.0108604714813,1.1401652801805175,V10,0.941873899001901,0.6966440425705513,V11,-0.852035716170949,0.21983931453549302,V17,0.406760106701387,0.18615556818433107
103,80825,0,1.2,V18,0.528771127385993,0.02183027396531543,V9,-0.740108480459819,0.016308592807035893,V27,-0.160015838672352,0.014307410714391153,V11,0.879737053767976,0.006469122368725948,scaled_time,-0.305724926279679,0.005470641247666208,V14,0.246241649746043,1.353352652661415,V4,-0.994493275961615,0.8417551125711179,V10,-1.00042585837241,0.6699258674273733,V12,1.06607789303224,0.6619692773507267,V17,-0.893636976957557,0.18927017010777492
104,89580,0,1.8,V19,1.42789276049709,0.0805045548916678,V9,-0.601311562253927,0.018847693150455598,V11,0.607960924994523,0.01788893497956451,V23,-0.131515858506893,0.013796669652219862,V24,-0.275219180248091,0.012336934632912744,V14,0.589194281532084,1.4500699957630423,V12,0.505926961531697,0.8010783590181881,V10,-0.495972579494494,0.642833027728484,V4,0.595866665588877,0.5062330386473332,V8,0.736508789563766,0.25454797299054915
105,18466,1,97.8,V14,-7.07736060637589,1.4420522767041986,V4,4.70769143992869,1.072061224759964,V12,-1.46047112296734,0.29464223058501376,V18,2.97174936407353,0.24740755887807608,scaled_amount,-0.29791099000908267,0.13315493319387314,V16,2.4932276042067,0.11935380864102627,V26,0.516326673768638,0.0711613656624104,V10,-1.88484243991678,0.023900506368372588,V21,-0.106994395673876,0.015725288999528856,V27,0.0091462814112417,0.009520351497922092
106,148500,0,6.8,V4,1.65624093045359,0.3345698568818625,V8,0.076669041321035,0.17401798262639204,V26,-0.870455373297984,0.16816856192657725,V13,-2.5642201101946,0.06281216202041832,V16,-0.819098726414884,0.006517127949628047,V14,0.20712036458521,0.8873696245052269,V12,-0.367210002173962,0.6348935505450936,V10,0.053845535686063,0.547140034983604,V9,1.41849544659649,0.29588241977646246,V18,-0.711489780901215,0.2575860669388203
107,97131,0,2.9,V19,1.28843190748811,0.32338828183565055,scaled_time,-0.2186115908316592,0.0257289362186566,V9,-0.654730571881273,0.022463671510631684,V5,1.45504539599542,0.01463842291297624,V25,0.822996301791108,0.014287056635366753,V14,-0.255930442989417,1.2176410018865136,V4,-1.57602979742001,1.1685839923351886,V10,0.539298902335072,0.6217145724387956,V17,0.221603535562986,0.2273176293031429,V12,-0.533374252353446,0.2037994157540379
108,12242,0,12.3,V10,-1.49261254053351,0.1782016810240748,V26,-0.695282222182741,0.17245469107307143,V12,-1.71778641562282,0.1644072678016164,V16,-0.760930346927651,0.11925501388148405,V8,0.0287132278398723,0.09304776595294242,V14,1.3282464289843,1.399736415471125,V4,-0.570418328893198,0.8674299491007877,V9,3.11319949325496,0.3372453672782285,V19,-0.0052812194880242,0.11362814389605774,V23,0.0062126265539188,0.10808396132371854
109,6882,1,98.9,V14,-9.40542306160986,1.5945811288570257,V10,-5.57602263642415,0.9081202811427648,V4,4.32819855298178,0.827131415590411,V12,-10.833164469314,0.47562753186964984,V17,-9.8025617903912,0.1815786493793712,V8,0.4722161584519,0.09046813639928587,V9,0.472016953377646,0.06697319279541261,V18,-4.12062883466552,0.04098428286946728,V24,-0.21756459883966,0.01396603909393889,V22,0.146023056445948,0.011092341108305846
110,42756,1,99.0,V14,-13.7789556397675,1.5692168862523976,V10,-12.8881582878915,0.8959615712730737,V4,8.80736917876038,0.8189373106858693,V12,-13.2116950297251,0.5120908526411222,V16,-11.2903278082585,0.14567287106357982,V8,6.42816934590602,0.0872979111452878,V18,-7.54782411219534,0.037826470930449434,V26,0.354253781525514,0.03391412875804235,V28,-0.152908080809092,0.008968977092008572,V20,-0.0461701790327979,0.00649845377280144
111,111313,0,18.8,V4,2.82639210024962,1.0577927723139873,scaled_amount,-0.30741284147278697,0.47972247280085867,V8,0.0621759353222111,0.23583876659686212,V27,0.0514417835987745,0.045857039437396455,V9,-0.10435535442193,0.019349762264173478,V12,0.970104481750969,1.0730609535791154,V14,-0.617092485028814,0.9154898293031146,V10,0.458362264153348,0.3953990164073184,V3,1.77921554022529,0.36591539307963106,V18,-0.519702551614834,0.1826702051080065
112,220898,0,9.5,V4,2.79954531916923,0.8629204438242596,scaled_amount,-0.30741284147278697,0.3943000442511402,V3,-1.97673607629066,0.051623044720035975,V5,2.77432040947368,0.03327318172669038,V19,-1.46705919792411,0.022948326867481227,V12,-0.118520073503225,0.9649930569605203,V14,0.195193588529348,0.9340625609068957,V10,1.40126900406832,0.49626012431661365,V11,-0.73560632920926,0.47612591874290955,V8,1.01108062986798,0.21895130493561737
113,42009,1,99.0,V14,-8.22556891234807,1.5887207771584508,V10,-4.46628416302479,0.8536919027799741,V4,5.34024166876747,0.816558697920118,V12,-7.34671678644283,0.5528839925923967,V17,-8.81578542555918,0.2220368726513698,V18,-4.56885928410549,0.04331179788787267,scaled_amount,1.2622091804653113,0.04103062828347902,V26,0.277894930235294,0.024331414836924522,V24,-0.154756519767143,0.021272989510762272,V20,0.185325269832133,0.010245994711585809
114,261969,0,2.5,V8,-0.140892747719906,0.129167879364104,scaled_amount,-0.29497659470411514,0.12900171022949508,V27,0.240649501995247,0.02499770748167066,V13,-1.06495781127457,0.022345181797863916,V9,0.125465461943914,0.008745309541991446,V14,0.32461379969072,1.2016414639243158,V4,-0.589311017078694,1.084144167935592,V10,-0.376532507435445,0.5503553990764704,V11,-1.16690822079419,0.29810579355893424,V12,-0.459183952003566,0.26030760345805903
115,265064,0,2.5,V8,0.133578499342744,0.11503367394703673,V18,0.508020578480639,0.08116527651902289,V22,0.765636207634757,0.04177505273168208,V24,-0.337409742349524,0.02326708282693289,V3,-0.313453245513571,0.005546744308667258,V14,-0.0748629474488891,1.1914369812991936,V12,0.952565804316436,0.7525982651059167,V4,0.307999726026753,0.5712765498727095,V10,0.168783856140765,0.542508633262878,V17,-0.793384542508879,0.2172745443842723
116,55209,0,4.1,V8,-0.662634984220313,0.26153414784290363,V18,0.436714198300613,0.1395083928501117,V24,-1.3007215738104,0.07865186259732582,V25,0.973210785260262,0.03233749728096882,V9,-0.743868323125853,0.02487578434171155,V14,0.386692413333659,1.3082915617057005,V12,0.978249426430181,0.8533595525726559,V10,0.16595981414932,0.4876407948328415,V4,0.921767271588946,0.4271461418310355,scaled_amount,-0.16767973171242925,0.24326817901979667
117,50211,1,99.0,V14,-7.05231095228929,1.5746647180101718,V10,-5.72681709632961,0.9114439354359638,V4,3.88095965427288,0.8594606701092562,V12,-6.48911156043177,0.5118963153846562,V17,-8.58807007314333,0.17937239003222202,V8,0.831039550183167,0.08291662466173876,V18,-4.51089174541971,0.03943213640202885,V27,-0.183463054061235,0.013783794876071625,V24,-0.123011441662663,0.012763344826962566,V28,-0.0733597031884566,0.00978218497009948
118,16863,1,98.7,V4,3.36177713733967,1.010762190042733,V10,-3.65142656863483,0.9313625883165514,V14,-3.18216808481143,0.7379751624722849,V12,-3.83478156926117,0.6651258586123003,V17,-5.84121800175148,0.21684545941563557,V8,0.966914484943676,0.0881319771487324,V18,-2.91043029785417,0.049481159834831485,V2,-0.0713403777285035,0.02568038266763324,V7,0.303653111125521,0.019175095829123166,V28,0.256076869786525,0.0049672404862940315
119,79669,0,2.5,V8,-0.0929809261395864,0.17441311196569587,V18,0.311006349116406,0.10864057948958361,V25,0.503892292650566,0.02652742724894779,V9,-0.193886032172342,0.023480738150246906,V11,1.12677022986281,0.017958539903047493,V14,0.393537350831072,1.3551729755054112,V12,0.923556894183107,0.8256251867234823,V10,0.09026878620971,0.5416042697563535,V4,0.401288024793902,0.4362199153896654,scaled_amount,0.507370921539859,0.21656245230289642
120,79874,1,58.1,V26,-0.335141048988331,0.36995185112784384,V8,-0.235511404707869,0.3437602874985896,V12,-0.657947690982211,0.14838999473572131,V23,-0.264243409026182,0.09936362952954368,V19,-1.09619645414336,0.0863493101185304,V10,-0.867899742347565,0.45436309233075006,V3,1.20617786290079,0.19928447368671187,V14,-1.63514452424164,0.1826195899018785,V4,0.790371244425149,0.16524377225054196,V16,0.0685328870737372,0.12347723569546361
121,14170,1,99.0,V14,-8.64045910049478,1.6962710468002478,V10,-9.66878891236125,0.9114305539673659,V4,6.18596883540498,0.7346395473275333,V12,-11.6356300484755,0.5031345208227868,V17,-13.6841395944616,0.22416204861248842,V8,10.6622517826007,0.08946053272753489,scaled_amount,1.0897785230210297,0.052507550402951894,V18,-4.77740603940726,0.03898215819746838,V24,0.0404039214626868,0.015041824475774774,V13,1.42327692545531,0.007306147717754357
122,209097,0,2.7,V20,-0.611452646419196,0.39639693793375047,V26,-0.225571235077553,0.05308062627489562,V18,0.223961479110358,0.046658014525746694,V6,-1.35748308267506,0.018719809181056916,V2,1.76573268273145,0.01828689088462852,V14,1.09995602426138,1.3910890042995014,V4,-0.18411556590965,0.9476043724934425,V10,-0.42170322744982,0.521362349348492,V12,0.445566150152143,0.5115591240191134,V8,0.748116841360688,0.18861590738641099
